Images read by center camera,Images read by Left camera,Images read by Right Camera,Steering ,Throttle,Brake,speed
Center_2021_08_22_22_39_32_623.jpg,Left_2021_08_22_22_39_32_623.jpg,Right_2021_08_22_22_39_32_623.jpg,0,1,0,30.18994
Center_2021_08_22_22_39_32_701.jpg,Left_2021_08_22_22_39_32_701.jpg,Right_2021_08_22_22_39_32_701.jpg,0,1,0,30.18994
Center_2021_08_22_22_39_32_779.jpg,Left_2021_08_22_22_39_32_779.jpg,Right_2021_08_22_22_39_32_779.jpg,0,1,0,30.18992
Center_2021_08_22_22_39_32_869.jpg,Left_2021_08_22_22_39_32_869.jpg,Right_2021_08_22_22_39_32_869.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_32_943.jpg,Left_2021_08_22_22_39_32_943.jpg,Right_2021_08_22_22_39_32_943.jpg,0,1,0,30.18994
Center_2021_08_22_22_39_33_018.jpg,Left_2021_08_22_22_39_33_018.jpg,Right_2021_08_22_22_39_33_018.jpg,0,1,0,30.18994
Center_2021_08_22_22_39_33_101.jpg,Left_2021_08_22_22_39_33_101.jpg,Right_2021_08_22_22_39_33_101.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_33_181.jpg,Left_2021_08_22_22_39_33_181.jpg,Right_2021_08_22_22_39_33_181.jpg,0,1,0,30.18992
Center_2021_08_22_22_39_33_260.jpg,Left_2021_08_22_22_39_33_260.jpg,Right_2021_08_22_22_39_33_260.jpg,0,1,0,30.18992
Center_2021_08_22_22_39_33_342.jpg,Left_2021_08_22_22_39_33_342.jpg,Right_2021_08_22_22_39_33_342.jpg,0,1,0,30.18994
Center_2021_08_22_22_39_33_422.jpg,Left_2021_08_22_22_39_33_422.jpg,Right_2021_08_22_22_39_33_422.jpg,0,1,0,30.18991
Center_2021_08_22_22_39_33_500.jpg,Left_2021_08_22_22_39_33_500.jpg,Right_2021_08_22_22_39_33_500.jpg,0,1,0,30.18992
Center_2021_08_22_22_39_33_581.jpg,Left_2021_08_22_22_39_33_581.jpg,Right_2021_08_22_22_39_33_581.jpg,0,1,0,30.18995
Center_2021_08_22_22_39_33_661.jpg,Left_2021_08_22_22_39_33_661.jpg,Right_2021_08_22_22_39_33_661.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_33_739.jpg,Left_2021_08_22_22_39_33_739.jpg,Right_2021_08_22_22_39_33_739.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_33_818.jpg,Left_2021_08_22_22_39_33_818.jpg,Right_2021_08_22_22_39_33_818.jpg,0,1,0,30.18992
Center_2021_08_22_22_39_33_900.jpg,Left_2021_08_22_22_39_33_900.jpg,Right_2021_08_22_22_39_33_900.jpg,0,1,0,30.18991
Center_2021_08_22_22_39_33_978.jpg,Left_2021_08_22_22_39_33_978.jpg,Right_2021_08_22_22_39_33_978.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_34_059.jpg,Left_2021_08_22_22_39_34_059.jpg,Right_2021_08_22_22_39_34_059.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_34_137.jpg,Left_2021_08_22_22_39_34_137.jpg,Right_2021_08_22_22_39_34_137.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_34_216.jpg,Left_2021_08_22_22_39_34_216.jpg,Right_2021_08_22_22_39_34_216.jpg,0,1,0,30.18992
Center_2021_08_22_22_39_34_295.jpg,Left_2021_08_22_22_39_34_295.jpg,Right_2021_08_22_22_39_34_295.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_34_377.jpg,Left_2021_08_22_22_39_34_377.jpg,Right_2021_08_22_22_39_34_377.jpg,0,1,0,30.18995
Center_2021_08_22_22_39_34_459.jpg,Left_2021_08_22_22_39_34_459.jpg,Right_2021_08_22_22_39_34_459.jpg,0,1,0,30.18995
Center_2021_08_22_22_39_34_538.jpg,Left_2021_08_22_22_39_34_538.jpg,Right_2021_08_22_22_39_34_538.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_34_618.jpg,Left_2021_08_22_22_39_34_618.jpg,Right_2021_08_22_22_39_34_618.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_34_703.jpg,Left_2021_08_22_22_39_34_703.jpg,Right_2021_08_22_22_39_34_703.jpg,0,1,0,30.18995
Center_2021_08_22_22_39_34_783.jpg,Left_2021_08_22_22_39_34_783.jpg,Right_2021_08_22_22_39_34_783.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_34_865.jpg,Left_2021_08_22_22_39_34_865.jpg,Right_2021_08_22_22_39_34_865.jpg,0,1,0,30.18991
Center_2021_08_22_22_39_34_944.jpg,Left_2021_08_22_22_39_34_944.jpg,Right_2021_08_22_22_39_34_944.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_35_025.jpg,Left_2021_08_22_22_39_35_025.jpg,Right_2021_08_22_22_39_35_025.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_35_108.jpg,Left_2021_08_22_22_39_35_108.jpg,Right_2021_08_22_22_39_35_108.jpg,0,1,0,30.18995
Center_2021_08_22_22_39_35_192.jpg,Left_2021_08_22_22_39_35_192.jpg,Right_2021_08_22_22_39_35_192.jpg,0,1,0,30.18992
Center_2021_08_22_22_39_35_275.jpg,Left_2021_08_22_22_39_35_275.jpg,Right_2021_08_22_22_39_35_275.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_35_356.jpg,Left_2021_08_22_22_39_35_356.jpg,Right_2021_08_22_22_39_35_356.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_35_441.jpg,Left_2021_08_22_22_39_35_441.jpg,Right_2021_08_22_22_39_35_441.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_35_525.jpg,Left_2021_08_22_22_39_35_525.jpg,Right_2021_08_22_22_39_35_525.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_35_607.jpg,Left_2021_08_22_22_39_35_607.jpg,Right_2021_08_22_22_39_35_607.jpg,0,1,0,30.18993
Center_2021_08_22_22_39_35_692.jpg,Left_2021_08_22_22_39_35_692.jpg,Right_2021_08_22_22_39_35_692.jpg,0,0.7476016,0,30.11496
Center_2021_08_22_22_39_35_776.jpg,Left_2021_08_22_22_39_35_776.jpg,Right_2021_08_22_22_39_35_776.jpg,0,0.4958632,0,30.0485
Center_2021_08_22_22_39_35_863.jpg,Left_2021_08_22_22_39_35_863.jpg,Right_2021_08_22_22_39_35_863.jpg,0,0.2338945,0,29.986
Center_2021_08_22_22_39_35_946.jpg,Left_2021_08_22_22_39_35_946.jpg,Right_2021_08_22_22_39_35_946.jpg,0,0,0,29.83679
Center_2021_08_22_22_39_36_035.jpg,Left_2021_08_22_22_39_36_035.jpg,Right_2021_08_22_22_39_36_035.jpg,0,0,0,29.59862
Center_2021_08_22_22_39_36_122.jpg,Left_2021_08_22_22_39_36_122.jpg,Right_2021_08_22_22_39_36_122.jpg,0,0,0,29.29978
Center_2021_08_22_22_39_36_206.jpg,Left_2021_08_22_22_39_36_206.jpg,Right_2021_08_22_22_39_36_206.jpg,0,0,0,29.06277
Center_2021_08_22_22_39_36_292.jpg,Left_2021_08_22_22_39_36_292.jpg,Right_2021_08_22_22_39_36_292.jpg,0,0,0,28.82766
Center_2021_08_22_22_39_36_382.jpg,Left_2021_08_22_22_39_36_382.jpg,Right_2021_08_22_22_39_36_382.jpg,0,0,0,28.53644
Center_2021_08_22_22_39_36_467.jpg,Left_2021_08_22_22_39_36_467.jpg,Right_2021_08_22_22_39_36_467.jpg,0,0,0,28.30557
Center_2021_08_22_22_39_36_554.jpg,Left_2021_08_22_22_39_36_554.jpg,Right_2021_08_22_22_39_36_554.jpg,0,0,0,28.07656
Center_2021_08_22_22_39_36_641.jpg,Left_2021_08_22_22_39_36_641.jpg,Right_2021_08_22_22_39_36_641.jpg,0,0,0,27.79288
Center_2021_08_22_22_39_36_730.jpg,Left_2021_08_22_22_39_36_730.jpg,Right_2021_08_22_22_39_36_730.jpg,0,0,0,27.56799
Center_2021_08_22_22_39_36_818.jpg,Left_2021_08_22_22_39_36_818.jpg,Right_2021_08_22_22_39_36_818.jpg,0,0,0,27.34492
Center_2021_08_22_22_39_36_906.jpg,Left_2021_08_22_22_39_36_906.jpg,Right_2021_08_22_22_39_36_906.jpg,0,0.267177,0,27.26097
Center_2021_08_22_22_39_36_995.jpg,Left_2021_08_22_22_39_36_995.jpg,Right_2021_08_22_22_39_36_995.jpg,0,0.5328279,0,27.45767
Center_2021_08_22_22_39_37_084.jpg,Left_2021_08_22_22_39_37_084.jpg,Right_2021_08_22_22_39_37_084.jpg,0,0.8018928,0,28.00373
Center_2021_08_22_22_39_37_174.jpg,Left_2021_08_22_22_39_37_174.jpg,Right_2021_08_22_22_39_37_174.jpg,0,1,0,28.67516
Center_2021_08_22_22_39_37_263.jpg,Left_2021_08_22_22_39_37_263.jpg,Right_2021_08_22_22_39_37_263.jpg,0,1,0,29.59015
Center_2021_08_22_22_39_37_355.jpg,Left_2021_08_22_22_39_37_355.jpg,Right_2021_08_22_22_39_37_355.jpg,0,1,0,30.1895
Center_2021_08_22_22_39_37_446.jpg,Left_2021_08_22_22_39_37_446.jpg,Right_2021_08_22_22_39_37_446.jpg,0,1,0,30.18991
Center_2021_08_22_22_39_37_538.jpg,Left_2021_08_22_22_39_37_538.jpg,Right_2021_08_22_22_39_37_538.jpg,0,1,0,30.18991
Center_2021_08_22_22_39_37_634.jpg,Left_2021_08_22_22_39_37_634.jpg,Right_2021_08_22_22_39_37_634.jpg,0,0.8487169,0,30.1409
Center_2021_08_22_22_39_37_722.jpg,Left_2021_08_22_22_39_37_722.jpg,Right_2021_08_22_22_39_37_722.jpg,0,0.5849935,0,30.09087
Center_2021_08_22_22_39_37_818.jpg,Left_2021_08_22_22_39_37_818.jpg,Right_2021_08_22_22_39_37_818.jpg,0,0.2984977,0,29.99767
Center_2021_08_22_22_39_37_910.jpg,Left_2021_08_22_22_39_37_910.jpg,Right_2021_08_22_22_39_37_910.jpg,0,0.01847798,0,29.85574
Center_2021_08_22_22_39_38_006.jpg,Left_2021_08_22_22_39_38_006.jpg,Right_2021_08_22_22_39_38_006.jpg,0,0,0,29.56039
Center_2021_08_22_22_39_38_097.jpg,Left_2021_08_22_22_39_38_097.jpg,Right_2021_08_22_22_39_38_097.jpg,0,0,0,29.32122
Center_2021_08_22_22_39_38_191.jpg,Left_2021_08_22_22_39_38_191.jpg,Right_2021_08_22_22_39_38_191.jpg,0,0,0,29.02503
Center_2021_08_22_22_39_38_285.jpg,Left_2021_08_22_22_39_38_285.jpg,Right_2021_08_22_22_39_38_285.jpg,0,0,0,28.73183
Center_2021_08_22_22_39_38_382.jpg,Left_2021_08_22_22_39_38_382.jpg,Right_2021_08_22_22_39_38_382.jpg,0,0,0,28.44157
Center_2021_08_22_22_39_38_479.jpg,Left_2021_08_22_22_39_38_479.jpg,Right_2021_08_22_22_39_38_479.jpg,0,0,0,28.15423
Center_2021_08_22_22_39_38_576.jpg,Left_2021_08_22_22_39_38_576.jpg,Right_2021_08_22_22_39_38_576.jpg,0,0,0,27.92644
Center_2021_08_22_22_39_38_675.jpg,Left_2021_08_22_22_39_38_675.jpg,Right_2021_08_22_22_39_38_675.jpg,0,0,0,27.64427
Center_2021_08_22_22_39_38_774.jpg,Left_2021_08_22_22_39_38_774.jpg,Right_2021_08_22_22_39_38_774.jpg,0,0,0,27.36495
Center_2021_08_22_22_39_38_872.jpg,Left_2021_08_22_22_39_38_872.jpg,Right_2021_08_22_22_39_38_872.jpg,0,0,0,27.08842
Center_2021_08_22_22_39_38_971.jpg,Left_2021_08_22_22_39_38_971.jpg,Right_2021_08_22_22_39_38_971.jpg,-0.25,0,0,26.78253
Center_2021_08_22_22_39_39_072.jpg,Left_2021_08_22_22_39_39_072.jpg,Right_2021_08_22_22_39_39_072.jpg,0,0,0,26.43184
Center_2021_08_22_22_39_39_172.jpg,Left_2021_08_22_22_39_39_172.jpg,Right_2021_08_22_22_39_39_172.jpg,0,0,0,26.15831
Center_2021_08_22_22_39_39_272.jpg,Left_2021_08_22_22_39_39_272.jpg,Right_2021_08_22_22_39_39_272.jpg,0,0,0,25.89332
Center_2021_08_22_22_39_39_376.jpg,Left_2021_08_22_22_39_39_376.jpg,Right_2021_08_22_22_39_39_376.jpg,0,0,0,25.65522
Center_2021_08_22_22_39_39_477.jpg,Left_2021_08_22_22_39_39_477.jpg,Right_2021_08_22_22_39_39_477.jpg,0,0,0,25.32638
Center_2021_08_22_22_39_39_584.jpg,Left_2021_08_22_22_39_39_584.jpg,Right_2021_08_22_22_39_39_584.jpg,0,0,0,25.02165
Center_2021_08_22_22_39_39_685.jpg,Left_2021_08_22_22_39_39_685.jpg,Right_2021_08_22_22_39_39_685.jpg,0,0,0,24.84004
Center_2021_08_22_22_39_39_787.jpg,Left_2021_08_22_22_39_39_787.jpg,Right_2021_08_22_22_39_39_787.jpg,0,0,0,24.5455
Center_2021_08_22_22_39_39_891.jpg,Left_2021_08_22_22_39_39_891.jpg,Right_2021_08_22_22_39_39_891.jpg,0,0,0,24.3086
Center_2021_08_22_22_39_39_994.jpg,Left_2021_08_22_22_39_39_994.jpg,Right_2021_08_22_22_39_39_994.jpg,0,0,0,24.06328
Center_2021_08_22_22_39_40_098.jpg,Left_2021_08_22_22_39_40_098.jpg,Right_2021_08_22_22_39_40_098.jpg,0,0,0,23.82202
Center_2021_08_22_22_39_40_203.jpg,Left_2021_08_22_22_39_40_203.jpg,Right_2021_08_22_22_39_40_203.jpg,0,0,0,23.53526
Center_2021_08_22_22_39_40_310.jpg,Left_2021_08_22_22_39_40_310.jpg,Right_2021_08_22_22_39_40_310.jpg,0,0,0,23.29894
Center_2021_08_22_22_39_40_414.jpg,Left_2021_08_22_22_39_40_414.jpg,Right_2021_08_22_22_39_40_414.jpg,-0.1,0,0,23.062
Center_2021_08_22_22_39_40_521.jpg,Left_2021_08_22_22_39_40_521.jpg,Right_2021_08_22_22_39_40_521.jpg,-0.4,0,0,22.69104
Center_2021_08_22_22_39_40_624.jpg,Left_2021_08_22_22_39_40_624.jpg,Right_2021_08_22_22_39_40_624.jpg,0,0,0,22.44793
Center_2021_08_22_22_39_40_729.jpg,Left_2021_08_22_22_39_40_729.jpg,Right_2021_08_22_22_39_40_729.jpg,0,0,0,22.22086
Center_2021_08_22_22_39_40_835.jpg,Left_2021_08_22_22_39_40_835.jpg,Right_2021_08_22_22_39_40_835.jpg,0,0,0,21.99743
Center_2021_08_22_22_39_40_941.jpg,Left_2021_08_22_22_39_40_941.jpg,Right_2021_08_22_22_39_40_941.jpg,0,0,0,21.73265
Center_2021_08_22_22_39_41_043.jpg,Left_2021_08_22_22_39_41_043.jpg,Right_2021_08_22_22_39_41_043.jpg,-0.25,0,0,21.48554
Center_2021_08_22_22_39_41_147.jpg,Left_2021_08_22_22_39_41_147.jpg,Right_2021_08_22_22_39_41_147.jpg,0,0,0,21.22311
Center_2021_08_22_22_39_41_250.jpg,Left_2021_08_22_22_39_41_250.jpg,Right_2021_08_22_22_39_41_250.jpg,0,0,0,21.00824
Center_2021_08_22_22_39_41_351.jpg,Left_2021_08_22_22_39_41_351.jpg,Right_2021_08_22_22_39_41_351.jpg,0,0,0,20.79618
Center_2021_08_22_22_39_41_453.jpg,Left_2021_08_22_22_39_41_453.jpg,Right_2021_08_22_22_39_41_453.jpg,0,0,0,20.58784
Center_2021_08_22_22_39_41_552.jpg,Left_2021_08_22_22_39_41_552.jpg,Right_2021_08_22_22_39_41_552.jpg,0,0,0,20.38069
Center_2021_08_22_22_39_41_660.jpg,Left_2021_08_22_22_39_41_660.jpg,Right_2021_08_22_22_39_41_660.jpg,0,0,0,20.13536
Center_2021_08_22_22_39_41_754.jpg,Left_2021_08_22_22_39_41_754.jpg,Right_2021_08_22_22_39_41_754.jpg,0,0,0,19.9734
Center_2021_08_22_22_39_41_855.jpg,Left_2021_08_22_22_39_41_855.jpg,Right_2021_08_22_22_39_41_855.jpg,0,0,0,19.77377
Center_2021_08_22_22_39_41_950.jpg,Left_2021_08_22_22_39_41_950.jpg,Right_2021_08_22_22_39_41_950.jpg,0,0,0,19.57359
Center_2021_08_22_22_39_42_050.jpg,Left_2021_08_22_22_39_42_050.jpg,Right_2021_08_22_22_39_42_050.jpg,-0.1,0,0,19.37822
Center_2021_08_22_22_39_42_149.jpg,Left_2021_08_22_22_39_42_149.jpg,Right_2021_08_22_22_39_42_149.jpg,-0.35,0,0,19.1052
Center_2021_08_22_22_39_42_248.jpg,Left_2021_08_22_22_39_42_248.jpg,Right_2021_08_22_22_39_42_248.jpg,0,0,0,18.89354
Center_2021_08_22_22_39_42_344.jpg,Left_2021_08_22_22_39_42_344.jpg,Right_2021_08_22_22_39_42_344.jpg,0,0,0,18.63753
Center_2021_08_22_22_39_42_441.jpg,Left_2021_08_22_22_39_42_441.jpg,Right_2021_08_22_22_39_42_441.jpg,0,0,0,18.44521
Center_2021_08_22_22_39_42_540.jpg,Left_2021_08_22_22_39_42_540.jpg,Right_2021_08_22_22_39_42_540.jpg,0,0,0,18.25984
Center_2021_08_22_22_39_42_637.jpg,Left_2021_08_22_22_39_42_637.jpg,Right_2021_08_22_22_39_42_637.jpg,0,0,0,18.10952
Center_2021_08_22_22_39_42_731.jpg,Left_2021_08_22_22_39_42_731.jpg,Right_2021_08_22_22_39_42_731.jpg,-0.25,0,0,17.89631
Center_2021_08_22_22_39_42_832.jpg,Left_2021_08_22_22_39_42_832.jpg,Right_2021_08_22_22_39_42_832.jpg,-0.5000001,0,0,17.61963
Center_2021_08_22_22_39_42_927.jpg,Left_2021_08_22_22_39_42_927.jpg,Right_2021_08_22_22_39_42_927.jpg,0,0,0,17.32629
Center_2021_08_22_22_39_43_021.jpg,Left_2021_08_22_22_39_43_021.jpg,Right_2021_08_22_22_39_43_021.jpg,0,0,0,17.14585
Center_2021_08_22_22_39_43_117.jpg,Left_2021_08_22_22_39_43_117.jpg,Right_2021_08_22_22_39_43_117.jpg,0,0,0,16.99657
Center_2021_08_22_22_39_43_207.jpg,Left_2021_08_22_22_39_43_207.jpg,Right_2021_08_22_22_39_43_207.jpg,0,0,0,16.81977
Center_2021_08_22_22_39_43_302.jpg,Left_2021_08_22_22_39_43_302.jpg,Right_2021_08_22_22_39_43_302.jpg,0,0,0,16.64852
Center_2021_08_22_22_39_43_392.jpg,Left_2021_08_22_22_39_43_392.jpg,Right_2021_08_22_22_39_43_392.jpg,0,0,0,16.51262
Center_2021_08_22_22_39_43_485.jpg,Left_2021_08_22_22_39_43_485.jpg,Right_2021_08_22_22_39_43_485.jpg,0,0.2791611,0,16.53873
Center_2021_08_22_22_39_43_575.jpg,Left_2021_08_22_22_39_43_575.jpg,Right_2021_08_22_22_39_43_575.jpg,0,0.5488641,0,16.85459
Center_2021_08_22_22_39_43_668.jpg,Left_2021_08_22_22_39_43_668.jpg,Right_2021_08_22_22_39_43_668.jpg,0,0.8276883,0,17.59556
Center_2021_08_22_22_39_43_757.jpg,Left_2021_08_22_22_39_43_757.jpg,Right_2021_08_22_22_39_43_757.jpg,0,1,0,18.39658
Center_2021_08_22_22_39_43_854.jpg,Left_2021_08_22_22_39_43_854.jpg,Right_2021_08_22_22_39_43_854.jpg,0,1,0,19.4175
Center_2021_08_22_22_39_43_940.jpg,Left_2021_08_22_22_39_43_940.jpg,Right_2021_08_22_22_39_43_940.jpg,0,1,0,20.4341
Center_2021_08_22_22_39_44_030.jpg,Left_2021_08_22_22_39_44_030.jpg,Right_2021_08_22_22_39_44_030.jpg,0,0.7285198,0,21.05383
Center_2021_08_22_22_39_44_121.jpg,Left_2021_08_22_22_39_44_121.jpg,Right_2021_08_22_22_39_44_121.jpg,0,0.4559419,0,21.55927
Center_2021_08_22_22_39_44_212.jpg,Left_2021_08_22_22_39_44_212.jpg,Right_2021_08_22_22_39_44_212.jpg,0,0.1839679,0,21.64393
Center_2021_08_22_22_39_44_302.jpg,Left_2021_08_22_22_39_44_302.jpg,Right_2021_08_22_22_39_44_302.jpg,0,0,0,21.42421
Center_2021_08_22_22_39_44_396.jpg,Left_2021_08_22_22_39_44_396.jpg,Right_2021_08_22_22_39_44_396.jpg,0,0,0,21.22754
Center_2021_08_22_22_39_44_484.jpg,Left_2021_08_22_22_39_44_484.jpg,Right_2021_08_22_22_39_44_484.jpg,0,0,0,21.08128
Center_2021_08_22_22_39_44_577.jpg,Left_2021_08_22_22_39_44_577.jpg,Right_2021_08_22_22_39_44_577.jpg,-0.2,0,0,20.86928
Center_2021_08_22_22_39_44_678.jpg,Left_2021_08_22_22_39_44_678.jpg,Right_2021_08_22_22_39_44_678.jpg,-0.45,0,0,20.55496
Center_2021_08_22_22_39_44_763.jpg,Left_2021_08_22_22_39_44_763.jpg,Right_2021_08_22_22_39_44_763.jpg,0,0,0,20.2422
Center_2021_08_22_22_39_44_858.jpg,Left_2021_08_22_22_39_44_858.jpg,Right_2021_08_22_22_39_44_858.jpg,0,0,0,20.06333
Center_2021_08_22_22_39_44_949.jpg,Left_2021_08_22_22_39_44_949.jpg,Right_2021_08_22_22_39_44_949.jpg,0,0,0,19.87352
Center_2021_08_22_22_39_45_043.jpg,Left_2021_08_22_22_39_45_043.jpg,Right_2021_08_22_22_39_45_043.jpg,0,0,0,19.66614
Center_2021_08_22_22_39_45_137.jpg,Left_2021_08_22_22_39_45_137.jpg,Right_2021_08_22_22_39_45_137.jpg,-0.2,0,0,19.49412
Center_2021_08_22_22_39_45_224.jpg,Left_2021_08_22_22_39_45_224.jpg,Right_2021_08_22_22_39_45_224.jpg,-0.45,0,0,19.21266
Center_2021_08_22_22_39_45_319.jpg,Left_2021_08_22_22_39_45_319.jpg,Right_2021_08_22_22_39_45_319.jpg,-0.7,0,0,18.82905
Center_2021_08_22_22_39_45_415.jpg,Left_2021_08_22_22_39_45_415.jpg,Right_2021_08_22_22_39_45_415.jpg,0,0,0,18.53279
Center_2021_08_22_22_39_45_507.jpg,Left_2021_08_22_22_39_45_507.jpg,Right_2021_08_22_22_39_45_507.jpg,0,0,0,18.3508
Center_2021_08_22_22_39_45_599.jpg,Left_2021_08_22_22_39_45_599.jpg,Right_2021_08_22_22_39_45_599.jpg,0,0,0,18.05392
Center_2021_08_22_22_39_45_694.jpg,Left_2021_08_22_22_39_45_694.jpg,Right_2021_08_22_22_39_45_694.jpg,0,0,0,17.91225
Center_2021_08_22_22_39_45_791.jpg,Left_2021_08_22_22_39_45_791.jpg,Right_2021_08_22_22_39_45_791.jpg,-0.25,0,0,17.78568
Center_2021_08_22_22_39_45_881.jpg,Left_2021_08_22_22_39_45_881.jpg,Right_2021_08_22_22_39_45_881.jpg,-0.5000001,0,0,17.44908
Center_2021_08_22_22_39_45_982.jpg,Left_2021_08_22_22_39_45_982.jpg,Right_2021_08_22_22_39_45_982.jpg,-0.7500002,0,0,17.15469
Center_2021_08_22_22_39_46_072.jpg,Left_2021_08_22_22_39_46_072.jpg,Right_2021_08_22_22_39_46_072.jpg,-0.9500002,0,0,16.83069
Center_2021_08_22_22_39_46_178.jpg,Left_2021_08_22_22_39_46_178.jpg,Right_2021_08_22_22_39_46_178.jpg,0,0,0,16.39165
Center_2021_08_22_22_39_46_266.jpg,Left_2021_08_22_22_39_46_266.jpg,Right_2021_08_22_22_39_46_266.jpg,0,0,0,16.16172
Center_2021_08_22_22_39_46_371.jpg,Left_2021_08_22_22_39_46_371.jpg,Right_2021_08_22_22_39_46_371.jpg,0,0,0,15.92078
Center_2021_08_22_22_39_46_470.jpg,Left_2021_08_22_22_39_46_470.jpg,Right_2021_08_22_22_39_46_470.jpg,0,0,0,15.76294
Center_2021_08_22_22_39_46_567.jpg,Left_2021_08_22_22_39_46_567.jpg,Right_2021_08_22_22_39_46_567.jpg,0,0,0,15.63079
Center_2021_08_22_22_39_46_663.jpg,Left_2021_08_22_22_39_46_663.jpg,Right_2021_08_22_22_39_46_663.jpg,0,0,0,15.47152
Center_2021_08_22_22_39_46_748.jpg,Left_2021_08_22_22_39_46_748.jpg,Right_2021_08_22_22_39_46_748.jpg,0,0,0,15.311
Center_2021_08_22_22_39_46_837.jpg,Left_2021_08_22_22_39_46_837.jpg,Right_2021_08_22_22_39_46_837.jpg,0,0,0,15.18471
Center_2021_08_22_22_39_46_932.jpg,Left_2021_08_22_22_39_46_932.jpg,Right_2021_08_22_22_39_46_932.jpg,-0.1,0,0,15.0553
Center_2021_08_22_22_39_47_024.jpg,Left_2021_08_22_22_39_47_024.jpg,Right_2021_08_22_22_39_47_024.jpg,-0.35,0,0,14.86252
Center_2021_08_22_22_39_47_114.jpg,Left_2021_08_22_22_39_47_114.jpg,Right_2021_08_22_22_39_47_114.jpg,-0.6000001,0,0,14.61627
Center_2021_08_22_22_39_47_205.jpg,Left_2021_08_22_22_39_47_205.jpg,Right_2021_08_22_22_39_47_205.jpg,-0.8000001,0,0,14.3686
Center_2021_08_22_22_39_47_293.jpg,Left_2021_08_22_22_39_47_293.jpg,Right_2021_08_22_22_39_47_293.jpg,0,0,0,14.11444
Center_2021_08_22_22_39_47_387.jpg,Left_2021_08_22_22_39_47_387.jpg,Right_2021_08_22_22_39_47_387.jpg,0,0,0,13.9738
Center_2021_08_22_22_39_47_487.jpg,Left_2021_08_22_22_39_47_487.jpg,Right_2021_08_22_22_39_47_487.jpg,0,0,0,13.85597
Center_2021_08_22_22_39_47_581.jpg,Left_2021_08_22_22_39_47_581.jpg,Right_2021_08_22_22_39_47_581.jpg,0,0.3029808,0,13.86052
Center_2021_08_22_22_39_47_670.jpg,Left_2021_08_22_22_39_47_670.jpg,Right_2021_08_22_22_39_47_670.jpg,0,0.57402,0,14.37674
Center_2021_08_22_22_39_47_766.jpg,Left_2021_08_22_22_39_47_766.jpg,Right_2021_08_22_22_39_47_766.jpg,0,0.8760291,0,15.20406
Center_2021_08_22_22_39_47_865.jpg,Left_2021_08_22_22_39_47_865.jpg,Right_2021_08_22_22_39_47_865.jpg,-0.15,1,0,16.27385
Center_2021_08_22_22_39_47_953.jpg,Left_2021_08_22_22_39_47_953.jpg,Right_2021_08_22_22_39_47_953.jpg,-0.35,1,0,17.06604
Center_2021_08_22_22_39_48_047.jpg,Left_2021_08_22_22_39_48_047.jpg,Right_2021_08_22_22_39_48_047.jpg,-0.6000001,1,0,17.96885
Center_2021_08_22_22_39_48_146.jpg,Left_2021_08_22_22_39_48_146.jpg,Right_2021_08_22_22_39_48_146.jpg,-0.8500001,0.7058734,0,18.51669
Center_2021_08_22_22_39_48_236.jpg,Left_2021_08_22_22_39_48_236.jpg,Right_2021_08_22_22_39_48_236.jpg,0,0.4344148,0,18.7687
Center_2021_08_22_22_39_48_335.jpg,Left_2021_08_22_22_39_48_335.jpg,Right_2021_08_22_22_39_48_335.jpg,0,0.1369081,0,18.94471
Center_2021_08_22_22_39_48_429.jpg,Left_2021_08_22_22_39_48_429.jpg,Right_2021_08_22_22_39_48_429.jpg,0,0,0,18.65272
Center_2021_08_22_22_39_48_529.jpg,Left_2021_08_22_22_39_48_529.jpg,Right_2021_08_22_22_39_48_529.jpg,0,0,0,18.51531
Center_2021_08_22_22_39_48_624.jpg,Left_2021_08_22_22_39_48_624.jpg,Right_2021_08_22_22_39_48_624.jpg,0,0,0,18.25768
Center_2021_08_22_22_39_48_724.jpg,Left_2021_08_22_22_39_48_724.jpg,Right_2021_08_22_22_39_48_724.jpg,-0.25,0,0,18.11705
Center_2021_08_22_22_39_48_820.jpg,Left_2021_08_22_22_39_48_820.jpg,Right_2021_08_22_22_39_48_820.jpg,-0.5000001,0,0,17.76769
Center_2021_08_22_22_39_48_919.jpg,Left_2021_08_22_22_39_48_919.jpg,Right_2021_08_22_22_39_48_919.jpg,-0.7500002,0,0,17.48847
